fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2023-12-20,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","1,8",02:40,"11,9",13:40,6,"3,1","13,9",15:00,"951,1",23,"948,4",14,61.0,99.0,08:20,35.0,13:40,3195,Madrid Retiro
2023-12-21,3195,"MADRID, RETIRO",MADRID,667,"6,9","0,0","2,2",07:30,"11,6",15:50,4,"1,1","6,7",00:30,"951,8",10,"949,2",04,73.0,92.0,07:50,47.0,15:20,3195,Madrid Retiro
2023-12-22,3195,"MADRID, RETIRO",MADRID,667,"7,6","0,0","2,2",07:50,"13,1",15:00,8,"1,1","6,1",06:20,"951,5",10,"948,6",15,69.0,94.0,Varias,47.0,14:50,3195,Madrid Retiro
2023-12-23,3195,"MADRID, RETIRO",MADRID,667,"7,6","0,0","2,5",08:10,"12,6",14:20,6,"1,1","5,8",10:50,"949,2",Varias,"946,4",15,64.0,93.0,08:10,36.0,13:30,3195,Madrid Retiro
2023-12-24,3195,"MADRID, RETIRO",MADRID,667,"6,4","0,0","1,9",08:10,"10,8",14:30,99,"1,1","4,2",Varias,"948,0",10,"945,1",15,71.0,89.0,04:10,53.0,15:20,3195,Madrid Retiro
2023-12-25,3195,"MADRID, RETIRO",MADRID,667,"5,2","0,0","0,7",06:40,"9,7",14:20,4,"1,1","3,9",03:30,"946,9",00,"944,1",16,82.0,97.0,Varias,62.0,14:20,3195,Madrid Retiro
2023-12-26,3195,"MADRID, RETIRO",MADRID,667,"4,4","0,0","0,4",07:30,"8,3",15:00,17,"1,1","3,6",12:40,"947,1",10,"944,3",15,87.0,98.0,23:30,69.0,14:40,3195,Madrid Retiro
2023-12-27,3195,"MADRID, RETIRO",MADRID,667,"4,6","0,0","-0,2",07:50,"9,3",14:40,20,"0,8","3,9",14:00,"947,9",23,"945,1",14,76.0,99.0,Varias,55.0,14:30,3195,Madrid Retiro
2023-12-28,3195,"MADRID, RETIRO",MADRID,667,"4,0","0,0","0,9",04:00,"7,1",14:50,9,"0,6","3,9",06:50,"948,9",11,"946,7",14,78.0,95.0,00:40,67.0,15:40,3195,Madrid Retiro
2023-12-29,3195,"MADRID, RETIRO",MADRID,667,"6,1","0,0","3,7",03:40,"8,5",15:10,4,"1,1","5,0",13:30,"947,7",00,"943,5",15,79.0,89.0,Varias,54.0,15:00,3195,Madrid Retiro
2023-12-30,3195,"MADRID, RETIRO",MADRID,667,"6,2","0,0","1,8",05:50,"10,7",15:20,23,"0,8","5,3",20:20,"944,8",11,"940,9",16,79.0,97.0,08:30,61.0,12:40,3195,Madrid Retiro
2023-12-31,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","5,0",00:10,"9,4",15:10,24,"2,8","7,8",10:20,"941,8",Varias,"939,5",05,91.0,97.0,08:30,79.0,21:50,3195,Madrid Retiro
